cunli,adult2019,chilren2019,adult2020,chilren2020,adult2021,chilren2021,adult_diff,children_diff
高雄市六龜區大津里,240,18,233,16,228,16,-12,-2
高雄市甲仙區東安里,352,26,345,22,324,22,-28,-4
高雄市甲仙區西安里,658,78,665,81,634,82,-24,4
高雄市甲仙區和安里,501,45,483,44,489,49,-12,4
高雄市甲仙區大田里,1344,120,1313,114,1282,113,-62,-7
高雄市甲仙區寶隆里,517,39,503,36,494,35,-23,-4
高雄市甲仙區關山里,459,31,448,33,429,27,-30,-4
高雄市甲仙區小林里,452,54,434,47,432,47,-20,-7
高雄市杉林區杉林里,500,39,480,34,467,34,-33,-5
高雄市杉林區木梓里,514,22,485,21,461,22,-53,0
高雄市杉林區集來里,976,71,942,65,912,64,-64,-7
高雄市杉林區新庄里,1098,75,1070,70,1040,64,-58,-11
高雄市杉林區上平里,1236,90,1195,93,1163,100,-73,10
高雄市杉林區月眉里,1227,88,1226,102,1188,97,-39,9
高雄市杉林區月美里,957,78,925,78,896,71,-61,-7
高雄市杉林區大愛里,1700,255,1713,258,1691,241,-9,-14
高雄市內門區溝坪里,763,64,752,61,730,59,-33,-5
高雄市內門區金竹里,486,24,480,22,460,17,-26,-7
高雄市內門區永富里,788,89,766,85,743,73,-45,-16
高雄市內門區永吉里,332,12,318,15,315,13,-17,1
高雄市內門區永興里,307,25,297,22,294,20,-13,-5
高雄市內門區石坑里,409,31,390,25,382,28,-27,-3
高雄市內門區內門里,775,69,767,71,754,72,-21,3
高雄市內門區內豊里,988,94,953,95,935,93,-53,-1
高雄市內門區觀亭里,1316,131,1290,119,1263,110,-53,-21
高雄市內門區中埔里,429,34,416,27,397,25,-32,-9
高雄市內門區內東里,615,43,596,49,577,46,-38,3
高雄市內門區內南里,328,17,312,19,306,24,-22,7
高雄市內門區東埔里,394,25,381,21,370,19,-24,-6
高雄市內門區三平里,548,43,539,42,521,41,-27,-2
高雄市內門區木柵里,464,29,453,29,446,30,-18,1
高雄市內門區內興里,489,40,480,43,472,44,-17,4
高雄市內門區瑞山里,229,19,222,15,222,13,-7,-6
高雄市內門區光興里,525,51,513,46,511,49,-14,-2
高雄市茂林區茂林里,691,127,677,115,661,111,-30,-16
高雄市茂林區萬山里,347,37,333,36,325,34,-22,-3
高雄市茂林區多納里,483,95,472,98,465,96,-18,1
高雄市桃源區桃源里,735,148,734,141,737,142,2,-6
高雄市桃源區寶山里,431,43,413,45,400,45,-31,2
高雄市桃源區建山里,572,116,559,106,553,100,-19,-16
高雄市桃源區高中里,602,129,604,119,589,113,-13,-16
高雄市桃源區勤和里,213,45,208,42,203,43,-10,-2
高雄市桃源區復興里,274,40,270,34,275,28,1,-12
高雄市桃源區拉芙蘭里,228,51,230,40,218,36,-10,-15
高雄市桃源區梅山里,249,32,239,33,240,36,-9,4
高雄市那瑪夏區達卡努瓦里,1276,281,1275,278,1277,276,1,-5
高雄市那瑪夏區瑪雅里,576,143,581,148,574,140,-2,-3
高雄市那瑪夏區南沙魯里,439,112,421,112,408,104,-31,-8
