cunli,adult2019,chilren2019,adult2020,chilren2020,adult2021,chilren2021,adult_diff,children_diff
新北市泰山區黎明里,2796,455,2811,431,2760,380,-36,-75
新北市泰山區山腳里,5393,871,5334,864,5257,840,-136,-31
新北市泰山區福泰里,2141,305,2112,274,2087,262,-54,-43
新北市泰山區楓樹里,3454,541,3447,522,3389,488,-65,-53
新北市泰山區同榮里,3210,482,3196,478,3132,466,-78,-16
新北市泰山區義學里,3753,633,3775,631,3768,634,15,1
新北市泰山區明志里,2930,390,2881,382,2904,401,-26,11
新北市泰山區貴子里,3100,383,3070,392,3065,393,-35,10
新北市泰山區貴和里,3832,576,3782,578,3764,558,-68,-18
新北市泰山區同興里,2921,669,2885,625,2845,578,-76,-91
新北市泰山區義仁里,6745,1316,6715,1300,6622,1196,-123,-120
新北市泰山區泰友里,1732,208,1684,187,1621,191,-111,-17
新北市泰山區新明里,2632,367,2569,366,2486,348,-146,-19
新北市泰山區貴賢里,2819,378,2788,349,2732,340,-87,-38
新北市泰山區福興里,2791,473,2769,439,2720,394,-71,-79
新北市泰山區全興里,7222,1854,7236,1690,7257,1629,35,-225
新北市林口區東林里,3239,465,3168,432,3070,430,-169,-35
新北市林口區林口里,4404,630,4360,617,4284,610,-120,-20
新北市林口區西林里,8067,1544,8326,1579,8457,1578,390,34
新北市林口區菁湖里,3315,499,3303,505,3255,486,-60,-13
新北市林口區中湖里,3377,582,3556,597,3672,632,295,50
新北市林口區湖北里,1179,148,1186,162,1166,154,-13,6
新北市林口區湖南里,16236,4647,17267,4963,18247,5267,2011,620
新北市林口區南勢里,14856,3853,16459,4560,18057,5165,3201,1312
新北市林口區東勢里,5006,844,5274,946,5599,1068,593,224
新北市林口區頂福里,829,110,811,97,814,118,-15,8
新北市林口區下福里,1047,130,1049,123,1038,134,-9,4
新北市林口區嘉寶里,781,104,773,95,757,101,-24,-3
新北市林口區瑞平里,702,109,661,108,634,101,-68,-8
新北市林口區太平里,1269,213,1296,228,1291,233,22,20
新北市林口區仁愛里,5379,1095,5441,1049,5450,1027,71,-68
新北市林口區麗林里,7211,1671,7181,1579,7185,1520,-26,-151
新北市林口區麗園里,3275,462,3251,462,3205,451,-70,-11
新北市深坑區深坑里,2680,253,2678,256,2641,272,-39,19
新北市深坑區萬順里,1980,156,1992,153,1988,155,8,-1
新北市深坑區土庫里,2382,256,2382,269,2364,261,-18,5
新北市深坑區昇高里,1639,181,1596,185,1587,194,-52,13
新北市深坑區阿柔里,457,45,446,43,438,47,-19,2
新北市深坑區埔新里,5122,591,5073,570,5023,527,-99,-64
新北市深坑區萬福里,2081,191,2068,185,2041,183,-40,-8
新北市深坑區賴仲里,1827,184,1820,181,1806,164,-21,-20
新北市石碇區石碇里,318,29,309,29,294,26,-24,-3
新北市石碇區潭邊里,623,47,603,42,607,40,-16,-7
新北市石碇區隆盛里,539,46,525,40,526,42,-13,-4
新北市石碇區烏塗里,492,24,479,25,442,23,-50,-1
新北市石碇區彭山里,250,18,243,16,226,12,-24,-6
新北市石碇區豐田里,268,26,271,22,274,17,6,-9
新北市石碇區永定里,487,41,487,32,484,35,-3,-6
新北市石碇區中民里,594,44,584,39,587,35,-7,-9
新北市石碇區光明里,214,9,205,12,186,11,-28,2
新北市石碇區豐林里,270,8,253,14,245,19,-25,11
新北市石碇區永安里,640,82,645,91,642,88,2,6
新北市石碇區格頭里,747,82,739,70,728,70,-19,-12
新北市坪林區粗窟里,637,34,638,42,627,41,-10,7
新北市坪林區坪林里,1016,129,1043,131,1038,127,22,-2
新北市坪林區大林里,865,90,865,88,834,76,-31,-14
新北市坪林區石𥕢里,313,13,301,13,297,10,-16,-3
新北市坪林區上德里,645,49,631,54,622,46,-23,-3
新北市坪林區水德里,481,35,475,30,469,32,-12,-3
新北市坪林區漁光里,551,26,547,33,543,32,-8,6
新北市三芝區八賢里,235,18,236,18,222,16,-13,-2
新北市三芝區埔頭里,4297,510,4241,506,4182,512,-115,2
新北市三芝區古庄里,849,62,843,59,824,50,-25,-12
新北市三芝區新庄里,610,78,582,69,569,55,-41,-23
新北市三芝區埔坪里,5372,651,5284,628,5203,608,-169,-43
新北市三芝區茂長里,519,38,501,33,475,32,-44,-6
新北市三芝區橫山里,357,29,351,33,338,27,-19,-2
新北市三芝區錫板里,507,49,487,47,467,45,-40,-4
新北市三芝區後厝里,1601,95,1582,102,1512,89,-89,-6
新北市三芝區福德里,643,59,619,61,599,62,-44,3
新北市三芝區圓山里,429,34,425,30,429,30,0,-4
新北市三芝區店子里,457,33,445,25,427,31,-30,-2
新北市三芝區興華里,958,69,942,57,911,62,-47,-7
新北市石門區德茂里,945,114,936,105,918,96,-27,-18
新北市石門區富基里,1169,114,1119,102,1089,101,-80,-13
新北市石門區老梅里,1855,182,1776,162,1718,144,-137,-38
新北市石門區山溪里,719,59,698,64,679,57,-40,-2
新北市石門區石門里,1343,152,1324,141,1278,123,-65,-29
新北市石門區尖鹿里,1292,160,1256,132,1232,119,-60,-41
新北市石門區乾華里,247,15,239,13,224,10,-23,-5
新北市石門區茂林里,524,41,503,36,469,27,-55,-14
新北市石門區草里里,797,115,785,104,762,87,-35,-28
新北市八里區龍源里,5736,482,5730,501,5629,468,-107,-14
新北市八里區米倉里,2771,349,2760,344,2728,321,-43,-28
新北市八里區大崁里,2531,433,2649,457,2666,433,135,0
新北市八里區埤頭里,3145,441,3186,465,3258,455,113,14
新北市八里區頂罟里,1662,257,1842,270,1877,272,215,15
新北市八里區舊城里,5938,732,5907,747,5861,726,-77,-6
新北市八里區訊塘里,3775,563,3646,575,3634,567,-141,4
新北市八里區荖阡里,1447,186,1444,178,1426,171,-21,-15
新北市八里區長坑里,1310,181,1316,193,1292,199,-18,18
新北市八里區下罟里,1324,213,1328,211,1312,214,-12,1
新北市平溪區薯榔里,272,17,266,14,250,15,-22,-2
新北市平溪區菁桐里,179,12,169,8,171,6,-8,-6
新北市平溪區白石里,186,16,178,15,164,14,-22,-2
新北市平溪區石底里,315,24,297,21,286,19,-29,-5
新北市平溪區平溪里,176,19,174,16,189,15,13,-4
新北市平溪區嶺腳里,464,40,445,35,428,28,-36,-12
新北市平溪區東勢里,278,16,271,14,267,11,-11,-5
新北市平溪區望古里,99,6,106,3,102,2,3,-4
新北市平溪區南山里,240,10,233,8,220,7,-20,-3
新北市平溪區平湖里,124,6,115,4,104,4,-20,-2
新北市平溪區十分里,592,47,568,38,544,29,-48,-18
新北市平溪區新寮里,107,12,99,7,93,7,-14,-5
新北市雙溪區雙溪里,330,32,315,30,307,29,-23,-3
新北市雙溪區共和里,292,19,276,19,265,13,-27,-6
新北市雙溪區新基里,555,64,527,51,510,40,-45,-24
新北市雙溪區魚行里,518,38,493,33,479,33,-39,-5
新北市雙溪區三港里,254,18,240,17,230,16,-24,-2
新北市雙溪區牡丹里,1130,107,1086,95,1023,74,-107,-33
新北市雙溪區三貂里,250,12,243,10,239,9,-11,-3
新北市雙溪區平林里,727,72,697,69,664,62,-63,-10
新北市雙溪區上林里,449,42,443,41,429,38,-20,-4
新北市雙溪區外柑里,294,9,287,9,272,6,-22,-3
新北市雙溪區長源里,246,17,242,15,233,14,-13,-3
新北市雙溪區泰平里,841,85,853,85,858,84,17,-1
新北市貢寮區貢寮里,647,45,631,46,606,41,-41,-4
新北市貢寮區吉林里,375,21,350,20,334,21,-41,0
新北市貢寮區雙玉里,493,33,476,32,455,30,-38,-3
新北市貢寮區龍崗里,312,18,298,12,292,13,-20,-5
新北市貢寮區龍門里,511,30,503,29,494,27,-17,-3
新北市貢寮區福隆里,1289,105,1246,92,1227,82,-62,-23
新北市貢寮區仁里里,1434,119,1402,119,1378,111,-56,-8
新北市貢寮區真理里,1697,132,1651,125,1611,112,-86,-20
新北市貢寮區福連里,707,26,695,20,688,21,-19,-5
新北市貢寮區美豐里,534,37,522,33,501,30,-33,-7
新北市貢寮區和美里,791,52,786,49,769,43,-22,-9
新北市金山區和平里,386,42,371,35,359,31,-27,-11
新北市金山區大同里,573,50,556,42,555,38,-18,-12
新北市金山區豐漁里,408,51,432,45,413,45,5,-6
新北市金山區磺港里,1505,155,1456,128,1422,105,-83,-50
新北市金山區美田里,3421,493,3382,471,3347,440,-74,-53
新北市金山區五湖里,1443,167,1403,161,1368,159,-75,-8
新北市金山區重和里,979,73,947,51,921,53,-58,-20
新北市金山區兩湖里,333,27,316,23,300,16,-33,-11
新北市金山區六股里,569,40,549,44,538,41,-31,1
新北市金山區三界里,510,47,506,41,487,35,-23,-12
新北市金山區清泉里,677,63,659,59,649,61,-28,-2
新北市金山區萬壽里,365,37,359,32,348,31,-17,-6
新北市金山區西湖里,147,6,138,4,136,4,-11,-2
新北市金山區永興里,442,37,426,36,412,30,-30,-7
新北市金山區金美里,4397,476,4350,462,4313,424,-84,-52
新北市萬里區萬里里,3779,434,3757,408,3717,408,-62,-26
新北市萬里區龜吼里,1947,214,1918,193,1892,180,-55,-34
新北市萬里區野柳里,2780,304,2732,281,2669,280,-111,-24
新北市萬里區大鵬里,2277,246,2252,233,2219,217,-58,-29
新北市萬里區磺潭里,458,54,455,54,448,53,-10,-1
新北市萬里區雙興里,703,68,711,62,709,60,6,-8
新北市萬里區溪底里,483,32,462,32,452,32,-31,0
新北市萬里區崁脚里,314,27,319,25,305,26,-9,-1
新北市萬里區中幅里,927,125,924,125,918,111,-9,-14
新北市萬里區北基里,2227,212,2162,207,2088,194,-139,-18
新北市烏來區烏來里,2039,353,2007,340,1999,321,-40,-32
新北市烏來區忠治里,1379,203,1377,212,1350,214,-29,11
新北市烏來區福山里,583,152,582,136,572,137,-11,-15
新北市烏來區信賢里,419,60,425,64,418,68,-1,8
新北市烏來區孝義里,192,20,178,17,175,21,-17,1
